TenantId	TimeGenerated [UTC]	Name	SpanId	ParentSpanId	TraceId	TraceState	Kind	EndTime [UTC]	StatusMessage	StatusCode	Links	ScopeName	ScopeVersion	ResourceAttributes	DroppedAttributesCount	DroppedEventsCount	DroppedLinksCount	Attributes	ServiceNamespace	ServiceName	ServiceVersion	ServiceInstanceId	RoleName	SDKVersion	EndUserId	ResourceAttributesId	DurationMs	ResultCode	UserId	UserAccountId	SessionId	ClientBrowser	ClientOS	ClientModel	ClientType	ClientIP	ClientCity	ClientStateOrProvince	ClientCountryOrRegion	Measurements	SyntheticSource	Source	Target	EnrichedName	OperationName	Success	DependencyType	Data	ItemCount	PerformanceBucket	SourceSystem	Type	_ResourceId
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:43.104 PM	msdemo.ProductCatalogService/GetProduct	a6754052764134e0	70212bbc78a8ba9f	505f9603d3d029541c93f9441e3a995f		Server	9/15/2025, 4:14:43.116 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"LS4PSXUNUM","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	12251.392								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.180 PM	SELECT productcatalog.products	28277f605d0f4193	2da37bda5a9a079a	6e36806dfb30f7c5f53098e309706cf7		Internal	9/15/2025, 4:14:39.193 PM			[]	go.opentelemetry.io/otel/sdk/tracer			0	0	0	{"db.statement":"SELECT * FROM products","db.name":"productcatalog"}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	13204.992								PC	0.0.0.0				{}			productcatalog	SELECT productcatalog.products		TRUE	InProc	SELECT * FROM products	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.533 PM	SELECT productcatalog.products	1c939363b782a68d	c6d01402740d0aaa	a80bfee022361826b1425ff0e454a89e		Internal	9/15/2025, 4:14:41.561 PM			[]	go.opentelemetry.io/otel/sdk/tracer			0	0	0	{"db.statement":"SELECT * FROM products","db.name":"productcatalog"}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	28195.072								PC	0.0.0.0				{}			productcatalog	SELECT productcatalog.products		TRUE	InProc	SELECT * FROM products	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.973 PM	SELECT productcatalog.products	3e44f777f60aa2fe	b8203ef7dbb05dc4	135ad91c268fd85f5b9247d33571a7d2		Internal	9/15/2025, 4:14:41.990 PM			[]	go.opentelemetry.io/otel/sdk/tracer			0	0	0	{"db.statement":"SELECT * FROM products","db.name":"productcatalog"}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	17159.168								PC	0.0.0.0				{}			productcatalog	SELECT productcatalog.products		TRUE	InProc	SELECT * FROM products	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:42.661 PM	SELECT productcatalog.products	be95fe08c1ba96c6	8ed8b7f3191ebfbb	6ce4c13ff437f3f16a8f4354a5f9075f		Internal	9/15/2025, 4:14:42.682 PM			[]	go.opentelemetry.io/otel/sdk/tracer			0	0	0	{"db.statement":"SELECT * FROM products","db.name":"productcatalog"}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	21177.344								PC	0.0.0.0				{}			productcatalog	SELECT productcatalog.products		TRUE	InProc	SELECT * FROM products	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:42.701 PM	SELECT productcatalog.products	738ad4da370709ea	b90912ba3ff00e2a	0711f11bde063b8d25270d0affd89d9e		Internal	9/15/2025, 4:14:42.720 PM			[]	go.opentelemetry.io/otel/sdk/tracer			0	0	0	{"db.statement":"SELECT * FROM products","db.name":"productcatalog"}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	18670.848								PC	0.0.0.0				{}			productcatalog	SELECT productcatalog.products		TRUE	InProc	SELECT * FROM products	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:42.903 PM	SELECT productcatalog.products	4f8899cd401083f4	8c86b4a9f2e18403	4cbb800675c9fbb14a02d11e5a3b9f53		Internal	9/15/2025, 4:14:42.925 PM			[]	go.opentelemetry.io/otel/sdk/tracer			0	0	0	{"db.statement":"SELECT * FROM products","db.name":"productcatalog"}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	21205.504								PC	0.0.0.0				{}			productcatalog	SELECT productcatalog.products		TRUE	InProc	SELECT * FROM products	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:43.019 PM	SELECT productcatalog.products	d41d0403ee1bddcf	f2edc0d222d433ef	505f9603d3d029541c93f9441e3a995f		Internal	9/15/2025, 4:14:43.038 PM			[]	go.opentelemetry.io/otel/sdk/tracer			0	0	0	{"db.statement":"SELECT * FROM products","db.name":"productcatalog"}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	19189.248								PC	0.0.0.0				{}			productcatalog	SELECT productcatalog.products		TRUE	InProc	SELECT * FROM products	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:38.665 PM	msdemo.ProductCatalogService/GetProduct	e99f88192cf1f4f0	0dd91edad17968e6	4fc4d6fb600fb1c56f596c67e0f51dfb		Client	9/15/2025, 4:14:38.674 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	9288.704								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:38.674 PM	msdemo.CartService/AddItem	9af0701f36cdbf73	0dd91edad17968e6	4fc4d6fb600fb1c56f596c67e0f51dfb		Client	9/15/2025, 4:14:38.910 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CartService","rpc.method":"AddItem","rpc.system":"grpc","net.sock.peer.addr":"10.0.151.207","net.sock.peer.port":7070,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	235864.064								PC	0.0.0.0				{}			msdemo.CartService	msdemo.CartService/AddItem		TRUE	grpc	AddItem	1	2min-5min		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:38.911 PM	msdemo.CurrencyService/GetSupportedCurrencies	6370e2a1b29d8a60	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:38.922 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CurrencyService","rpc.method":"GetSupportedCurrencies","rpc.system":"grpc","net.sock.peer.addr":"10.0.142.154","net.sock.peer.port":7000,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	11004.672								PC	0.0.0.0				{}			msdemo.CurrencyService	msdemo.CurrencyService/GetSupportedCurrencies		TRUE	grpc	GetSupportedCurrencies	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:38.922 PM	msdemo.CartService/GetCart	711a088cc57eb28d	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.091 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CartService","rpc.method":"GetCart","rpc.system":"grpc","net.sock.peer.addr":"10.0.151.207","net.sock.peer.port":7070,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	168701.184								PC	0.0.0.0				{}			msdemo.CartService	msdemo.CartService/GetCart		TRUE	grpc	GetCart	1	2min-5min		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.091 PM	msdemo.RecommendationService/ListRecommendations	a63ba12134955e1e	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.194 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.RecommendationService","rpc.method":"ListRecommendations","rpc.system":"grpc","net.sock.peer.addr":"10.0.227.187","net.sock.peer.port":8080,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	103282.944								PC	0.0.0.0				{}			msdemo.RecommendationService	msdemo.RecommendationService/ListRecommendations		TRUE	grpc	ListRecommendations	1	1min-2min		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.194 PM	msdemo.ProductCatalogService/GetProduct	92175f0b9841fa13	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.203 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	8458.24								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.203 PM	msdemo.ProductCatalogService/GetProduct	48c2e557c386ad1e	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.218 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	15424								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.218 PM	msdemo.ProductCatalogService/GetProduct	d37cfb10d5da5ab7	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.233 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	14432.768								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.233 PM	msdemo.ProductCatalogService/GetProduct	5a24c089cc22debc	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.244 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	11459.584								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.244 PM	msdemo.ProductCatalogService/GetProduct	09fd4d7aeff7a849	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.261 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	16412.672								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.261 PM	msdemo.ShippingService/GetQuote	9ebcfd729e5e3a7c	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.297 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ShippingService","rpc.method":"GetQuote","rpc.system":"grpc","net.sock.peer.addr":"10.0.133.177","net.sock.peer.port":50051,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	36699.136								PC	0.0.0.0				{}			msdemo.ShippingService	msdemo.ShippingService/GetQuote		TRUE	grpc	GetQuote	1	30sec-1min		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.297 PM	msdemo.CurrencyService/Convert	da87dc735f5b90f4	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.315 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CurrencyService","rpc.method":"Convert","rpc.system":"grpc","net.sock.peer.addr":"10.0.142.154","net.sock.peer.port":7000,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	18028.288								PC	0.0.0.0				{}			msdemo.CurrencyService	msdemo.CurrencyService/Convert		TRUE	grpc	Convert	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.315 PM	msdemo.ProductCatalogService/GetProduct	a07304ccad93b6c9	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.333 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	17466.112								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:39.333 PM	msdemo.CurrencyService/Convert	85b6bd783f619f8b	533ad7f3baa17216	6e36806dfb30f7c5f53098e309706cf7		Client	9/15/2025, 4:14:39.338 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CurrencyService","rpc.method":"Convert","rpc.system":"grpc","net.sock.peer.addr":"10.0.142.154","net.sock.peer.port":7000,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	4737.792								PC	0.0.0.0				{}			msdemo.CurrencyService	msdemo.CurrencyService/Convert		TRUE	grpc	Convert	1	3sec-7sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.352 PM	msdemo.ProductCatalogService/GetProduct	3f2cc161cf605837	285f1e64b2ce05b6	a80bfee022361826b1425ff0e454a89e		Client	9/15/2025, 4:14:41.363 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	10595.072								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.363 PM	msdemo.CurrencyService/GetSupportedCurrencies	554d8531a2da95a2	285f1e64b2ce05b6	a80bfee022361826b1425ff0e454a89e		Client	9/15/2025, 4:14:41.367 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CurrencyService","rpc.method":"GetSupportedCurrencies","rpc.system":"grpc","net.sock.peer.addr":"10.0.142.154","net.sock.peer.port":7000,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	4039.68								PC	0.0.0.0				{}			msdemo.CurrencyService	msdemo.CurrencyService/GetSupportedCurrencies		TRUE	grpc	GetSupportedCurrencies	1	3sec-7sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.367 PM	msdemo.CartService/GetCart	157624ce5930f8c0	285f1e64b2ce05b6	a80bfee022361826b1425ff0e454a89e		Client	9/15/2025, 4:14:41.405 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CartService","rpc.method":"GetCart","rpc.system":"grpc","net.sock.peer.addr":"10.0.151.207","net.sock.peer.port":7070,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	37688.832								PC	0.0.0.0				{}			msdemo.CartService	msdemo.CartService/GetCart		TRUE	grpc	GetCart	1	30sec-1min		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.405 PM	msdemo.CurrencyService/Convert	7846ba9146cf3431	285f1e64b2ce05b6	a80bfee022361826b1425ff0e454a89e		Client	9/15/2025, 4:14:41.423 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.CurrencyService","rpc.method":"Convert","rpc.system":"grpc","net.sock.peer.addr":"10.0.142.154","net.sock.peer.port":7000,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	18233.344								PC	0.0.0.0				{}			msdemo.CurrencyService	msdemo.CurrencyService/Convert		TRUE	grpc	Convert	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.423 PM	msdemo.RecommendationService/ListRecommendations	741a4ae8a82b771e	285f1e64b2ce05b6	a80bfee022361826b1425ff0e454a89e		Client	9/15/2025, 4:14:41.562 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.RecommendationService","rpc.method":"ListRecommendations","rpc.system":"grpc","net.sock.peer.addr":"10.0.227.187","net.sock.peer.port":8080,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	138912.256								PC	0.0.0.0				{}			msdemo.RecommendationService	msdemo.RecommendationService/ListRecommendations		TRUE	grpc	ListRecommendations	1	2min-5min		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.562 PM	msdemo.ProductCatalogService/GetProduct	9198cb918d7e5ac6	285f1e64b2ce05b6	a80bfee022361826b1425ff0e454a89e		Client	9/15/2025, 4:14:41.572 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	10489.088								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.572 PM	msdemo.ProductCatalogService/GetProduct	fad561ce0e91e032	285f1e64b2ce05b6	a80bfee022361826b1425ff0e454a89e		Client	9/15/2025, 4:14:41.584 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","net.sock.peer.addr":"10.0.85.229","net.sock.peer.port":3550,"rpc.grpc.status_code":0}		frontend			frontend	otlp:unknown:unknown:unknown		1ceff999-924f-11f0-8703-6045bd740685	11461.376								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE	grpc	GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
